Rat_symbol	ISG
Zfp609	0
Trip4	0
Csnk1g1	0
Ppib	0
Snx22	0
Snx1	0
Ciao2a	0
Dapk2	0
Herc1	0
Fbxl22	0
Usp3	0
Ca12	0
Aph1b	0
Rab8b	0
Rps27l	0
Lactb	0
Tpm1	0
Tln2	0
C2cd4a	0
Vps13c	0
Rora	0
Ice2	0
Anxa2	0
Bnip2	0
LOC103695118	0
Gcnt3	0
Fam81a	0
Myo1e	0
Rnf111	0
Sltm	0
Mindy2	0
Adam10	0
Lipc	0
Aqp9	0
Aldh1a2	0
Polr2m	0
Cgnl1	0
Tcf12	0
Zfp280d	0
Mns1	0
Tex9	0
Rfx7	0
Nedd4	0
Prtg	0
Pygo1	0
Dnaaf4	0
Ccpg1os	0
Ccpg1	0
Pigb	0
Rab27a	0
Khdc3	0
Rsl24d1	0
AC128582.1	0
Unc13c	0
Wdr72	0
Onecut1	0
Fam214a	0
LOC100360828	0
Myo5a	0
Myo5c	0
Gnb5	0
Mapk6	0
Leo1	0
Tmod3	0
Tmod2	0
Lysmd2	0
Scg3	0
Bmp5	0
Hmgcll1	0
Gfral	0
Hcrtr2	0
Fam83b	0
Tinag	0
Mlip	0
Lrrc1	0
Klhl31	0
Gclc	0
Elovl5	0
Gcm1	0
Fbxo9	0
Gsta4	0
Gsta5	0
AABR07070816.3	0
Gsta2	0
Dppa5	0
Ooep	0
Ddx43	0
Cgas	0
Mto1	0
Eef1a1	0
Cd109	0
LOC367117	0
LOC100363141	0
Col12a1	0
Cox7a2l2	0
Tmem30a	0
Filip1	0
Senp6	0
Myo6	0
Impg1	0
Htr1b	0
Mei4	0
Irak1bp1	0
Phip	0
Hmgn3	0
Lca5	0
Elovl4	0
Ttk	0
Bckdhb	0
RGD1560917	0
Tent5a	0
Ibtk	0
AABR07070957.1	0
Tpbg	0
Ube3d	0
Dop1a	0
Pgm3	0
Rwdd2a	0
Me1	0
Prss35	0
Snap91	0
Ripply2	0
Cyb5r4	0
Mrap2	0
Cep162	0
Tbx18	0
Nt5e	0
Snx14	0
Syncrip	0
Zfp949	0
Trim43a	0
Bcl2a1	0
Mthfs	0
Minar1	0
Tmed3	0
Ankrd34c	0
Rasgrf1	0
Morf4l1	0
Adamts7	0
Tbc1d2b	0
Zic1	0
Zic4	0
Plscr5	0
Plscr1	0
LOC102551265	0
Plscr4	0
Plod2	0
Dipk2a	0
Slc9a9	0
Chst2	0
U2surp	0
PCOLCE2	0
Trpc1	0
Pls1	0
Atr	0
Xrn1	0
Gk5	0
Tfdp2	0
Atp1b3	0
Rnf7	0
Rasa2	0
Zbtb38	0
Pxylp1	0
Spsb4	0
Slc25a36	0
LOC100365810	0
Trim42	0
Clstn2	0
Nmnat3	0
Rbp1	0
Rbp2	0
AABR07071244.1	0
Mrps22	0
Faim	0
LOC103690070	0
Prr23a	0
Foxl2	0
Cxadrl1	0
Pik3cb	0
LOC684466	0
Cep70	0
Esyt3	0
Mras	0
AABR07071287.1	0
Armc8	0
Dbr1	0
A4gnt	0
Dzip1l	0
Cldn18	0
Sox14	0
AABR07071294.1	0
Il20rb	0
Nck1	0
Slc35g2	0
Stag1	0
Pccb	0
Ppp2r3a	0
Ephb1	0
Ky	0
Cep63	0
Anapc13	0
Amotl2	0
Ryk	0
Slco2a1	0
Rab6b	0
Tf	0
RGD1310507	0
Topbp1	0
Cdv3	0
Bfsp2	0
Tmem108	0
Nphp3	0
Uba5	0
Acad11	0
Cpne4	0
Mrpl3	0
Nudt16	0
LOC688828	0
Nek11	0
Aste1	0
Atp2c1	0
LOC102552166	0
Pik3r4	0
Col6a6	0
Col6a5	0
Col6a4	0
Glyctk	0
Wdr82	0
Ppm1m	0
Twf2	0
Tlr9	0
Alas1	0
Poc1a	0
Dusp7	0
Rpl29	0
Acy1	0
Abhd14a	0
Abhd14b	0
Pcbp4	0
Gpr62	0
Parp3	0
Rrp9	0
Iqcf1	0
Iqcf5	0
Iqcf3	0
LOC102550160	0
Iqcf6	0
Grm2	0
Tex264	0
Rad54l2	0
AABR07071440.1	0
Dcaf1	0
Rbm15b	0
Dock3	0
Mapkapk3	0
Cish	0
Hemk1	0
RGD1307461	0
Cacna2d2	0
Tmem115	0
Cyb561d2	0
Nprl2	0
Zmynd10	0
Rassf1	0
Tusc2	0
Hyal2	0
Hyal1	0
Naa80	0
Hyal3	0
Ifrd2	0
Lsmem2	0
Sema3b	0
Gnai2	0
Slc38a3	0
Gnat1	0
Sema3f	0
Rbm5	0
Rbm6	0
Mon1a	0
Mst1r	0
Actl11	0
Camkv	0
Traip	0
Uba7	0
Inka1	0
AC128059.5	0
Gmppb	0
Rnf123	0
Mst1	0
Apeh	0
Bsn	0
Dag1	0
Nicn1	0
Amt	0
Rhoa	0
Gpx1	0
Usp4	0
LOC498675	0
LOC680045	0
Klhdc8b	0
Ccdc71	0
Lamb2	0
Usp19	0
Qars1	0
Qrich1	0
Impdh2	0
Ndufaf3	0
Dalrd3	0
Wdr6	0
P4htm	0
Arih2	0
Slc25a20	0
Prkar2a	0
Ip6k2	0
Nckipsd	0
Celsr3	0
Slc26a6	0
Tmem89	0
Uqcrc1	0
Col7a1	0
Ucn2	0
Pfkfb4	0
Shisa5	0
Trex1	0
Atrip	0
Ccdc51	0
Plxnb1	0
Fbxw12	0
Spink8	0
Nme6	0
Camp	0
Cdc25a	0
Smarcc1	0
Cspg5	0
AABR07071482.2	0
AABR07071482.1	0
LOC100911725	0
Elp6	0
Scap	0
Ptpn23	0
Ngp	0
Klhl18	0
Kif9	0
Setd2	0
Nradd	0
Nbeal2	0
Ccdc12	0
Pth1r	0
Myl3	0
Prss42	0
Prss44	0
Prss45	0
Prss46	0
Prss50	0
Tmie	0
Als2cl	0
AC132539.2	0
Tdgf1	0
Lrrc2	0
Rtp3	0
Ltf	0
Ccrl2	0
Lrrfip2	0
Mlh1	0
Epm2aip1	0
Trank1	0
Dclk3	0
Stac	0
Arpp21	0
Pdcd6ip	0
Clasp2	0
Ubp1	0
Fbxl2	0
Susd5	0
Crtapl1	0
Glb1	0
Ccr4	0
Trim71	0
Cnot10	0
Dync1li1	0
Cmtm6	0
Cmtm7	0
Cmtm8	0
Gpd1l	0
Osbpl10	0
Stt3b	0
Tgfbr2	0
Rbms3	0
Zcwpw2	0
Azi2	0
Eomes	0
Itga9	0
Ctdspl	0
Vill	0
Plcd1	0
Dlec1	0
AABR07071731.1	0
Slc22a13	0
LOC685081	0
Oxsr1	0
Myd88	0
Acaa1a	0
Xylb	0
Acvr2b	0
Exog	0
Scn5a	0
Scn10a	0
Scn11a	0
Wdr48	0
Gorasp1	0
Ttc21a	0
Xirp1	0
Cx3cr1	0
Ccr8	0
Slc25a38	0
Rpsa	0
Mobp	0
Myrip	0
Eif1b	0
Entpd3	0
Rpl14	0
Snrpe	0
Ctnnb1	0
Ulk4	0
Trak1	0
Cck	0
Lyzl4	0
AABR07071765.1	0
Sec22c	0
Ss18l2	0
Nktr	0
Zbtb47	0
Klhl40	0
Hhatl	0
Ccdc13	0
Higd1a	0
Ackr2	0
Cyp8b1	0
Gask1a	0
Pomgnt2	0
Snrk	0
Ano10	0
Abhd5	0
Topaz1	0
Tcaim	0
Zfp445	0
Zkscan7	0
Zfp105	0
LOC367195	0
RGD1311745	0
Kif15	0
Tgm4	0
Zdhhc3	0
Exosc7	0
Clec3b	0
Cdcp1	0
Tmem158	0
Lars2	0
Limd1	0
Sacm1l	0
Slc6a20	0
Lztfl1	0
Ccr9	0
Fyco1	0
Cxcr6	0
Xcr1	0
Ccr3	0
Ccr1l1	0
Ccr5	0
LOC102553278	0
Efhb	0
LOC689479	0
LOC100362684	0
Tbc1d5	0
Plcl2	0
Satb1	0
Kcnh8	0
LOC103693189	0
Sult1c2a	0
Sgo1	0
AABR07066180.1	0
Sult1c2	0
RGD1559960	0
Sult1c3	0
Slc5a7	0
St6gal2	0
Vom2r77	0
Pot1b	0
Adgre4	0
AABR07066379.1	0
MGC116197	0
Vom2r79	0
Adgre1	0
Vav1	0
Trip10	0
Gpr108	0
C3	0
Tnfsf14	0
Cd70	0
Brcc3	0
Tnfsf9	0
Tubb4a	0
Crb3	0
Slc25a23	0
Slc25a41	0
Khsrp	0
Gtf2f1	0
Pspn	0
Alkbh7	0
Clpp	0
Acer1	0
Mllt1	0
LOC316124	0
Acsbg2	0
Rfx2	0
Prr22	0
Dus3l	0
Nrtn	0
Ndufa11	0
Vmac	0
Ranbp3	0
Catsperd	0
Lonp1	0
Rpl36	0
Micos13	0
Safb	0
Znrf4	0
Ptprs	0
Kdm4b	0
LOC100362987	0
Uhrf1	0
Arrdc5	0
Plin3	0
Fem1a	0
Dpp9	0
Mydgf	0
Tnfaip8l1	0
Sema6b	0
Lrg1	0
Plin5	0
Plin4	0
Hdgfl2	0
Ubxn6	0
Chaf1a	0
Sh3gl1	0
Mpnd	0
Stap2	0
Shd	0
Yju2	0
Ebi3	0
Uxs1	0
AABR07066700.1	0
Dazl	0
Rftn1	0
Kif6	0
Daam2	0
Mocs1	0
Lrfn2	0
Unc5cl	0
Tspo2	0
Apobec2	0
Oard1	0
Nfya	0
Treml1	0
Trem2	0
RGD1307182	0
Treml2	0
Treml4	0
Trem3	0
Trem1	0
AABR07066753.1	0
LOC680920	0
LOC680955	0
LOC100911489	0
Foxp4	0
Mdfi	0
Tfeb	0
Pgc	0
Frs3	0
Prickle4	0
Usp49	0
Med20	0
Bysl	0
Ccnd3	0
Taf8	0
RGD1561662	0
LOC100912849	0
Guca1a	0
Guca1b	0
Mrps10	0
Trerf1	0
Ubr2	0
Bicral	0
Tbcc	0
Rpl7l1	0
LOC681367	0
Ptcra	0
Cnpy3	0
Gnmt	0
Pex6	0
Ppp2r5d	0
Mea1	0
Klhdc3	0
Rrp36	0
LOC108348250	0
Mrpl2	0
Klc4	0
Ptk7	0
Srf	0
Cul9	0
Dmrtc2	0
Dnph1	0
Ttbk1	0
Slc22a7	0
Crip3	0
Zfp318	0
Abcc10	0
Dlk2	0
Lrrc73	0
Yipf3	0
Polr1c	0
Xpo5	0
Polh	0
Gtpbp2	0
AABR07066818.1	0
Mad2l1bp	0
Rsph9	0
Mrps18a	0
Vegfa	0
Mrpl14	0
Tmem63b	0
Capn11	0
Mymx	0
Slc29a1	0
Hsp90ab1	0
Slc35b2	0
Nfkbie	0
Tmem151b	0
Tcte1	0
Aars2	0
Spats1	0
Cdc5l	0
Supt3h	0
Runx2	0
Clic5	0
Rcan2	0
Cyp39a1	0
Slc25a27	0
Tdrd6	0
Pla2g7	0
Ankrd66	0
Mep1a	0
Adgrf5	0
Spsb2	0
Lrrc23	0
LOC100911625	0
Atn1	0
Tnfrsf21	0
Cd2ap	0
Adgrf2	0
Adgrf4	0
Opn5	0
Ptchd4	0
Mmut	0
AABR07066944.1	0
Glyatl3	0
LOC688459	0
Rhag	0
Crisp2	0
AABR07066946.1	0
LOC108351994	0
Crisp3	0
Pgk2	0
Crisp1	0
Defb18	0
Tfap2d	0
Tfap2b	0
AABR07067023.1	0
Il17a	0
Il17f	0
Mcm3	0
Paqr8	0
Efhc1	0
Tram2	0
Tmem14a	0
Gsta3	0
Gsta6	0
Kcnq5	0
Rims1	0
RGD1309049	0
Ogfrl1	0
B3gat2	0
Smap1	0
Fam135a	0
Col9a1	0
Col19a1	0
Lmbrd1	0
Adgrb3	0
LOC689725	0
Spata31e1	0
Phf3	0
Ptp4a1	0
Lgsn	0
LOC100909761	0
Imp4	0
Ccdc115	0
Dst	0
Bend6	0
Zfp451	0
Bag2	0
Rab23	0
Prim2	0
Khdrbs2	0
AABR07067339.1	0
Ptpn18	0
Prss39	0
Cfc1	0
Prss40	0
Amer3	0
Arhgef4	0
Fam168b	0
Plekhb2	0
AABR07067388.1	0
Hs6st1	0
Uggt1	0
Neurl3	0
Arid5a	0
Kansl3	0
Cnnm4	0
Cnnm3	0
Ankrd23	0
Ankrd39	0
Sema4c	0
Fam178b	0
Cox5b	0
Actr1b	0
Zap70	0
Tmem131	0
Cnga3	0
Inpp4a	0
Unc50	0
Mgat4a	0
Tsga10	0
Lipt1	0
Mitd1	0
LOC103693222	0
Lyg1	0
LOC100910070	0
Txndc9	0
Eif5b	0
Rev1	0
Aff3	0
Lonrf2	0
Chst10	0
NMS	0
Pdcl3	0
Npas2	0
Rpl31	0
Tbc1d8	0
Cnot11	0
Rnf149	0
Rfx8	0
Map4k4	0
Il1r2	0
Il1r1	0
Il1rl2	0
Il1rl1	0
Il18r1	0
Il18rap	0
Slc9a4	0
Slc9a2	0
Mfsd9	0
Tmem182	0
Pou3f3	0
Mrps9	0
Gpr45	0
Tgfbrap1	0
RGD1310553	0
Fhl2	0
Nck2	0
Ecrg4	0
Tpp2	0
Mettl21c	0
Tex30	0
Poglut2	0
Bivm	0
Ercc5	0
Mettl21cl1	0
Gulp1	0
Col3a1	0
Col5a2	0
RGD1564617	0
Vom1r50	0
Wdr75	0
Slc40a1	0
Asnsd1	0
Ankar	0
Osgepl1	0
Pms1	0
Mstn	0
LOC685203	0
Hibch	0
Inpp1	0
Mfsd6	0
Nemp2	0
Nab1	0
Gls	0
Stat1	0
Myo1b	0
Nabp1	0
Cavin2	0
Slc39a10	0
Dnah7	0
Stk17b	0
Hecw2	0
Ccdc150	0
Gtf3c3	0
Pgap1	0
Ankrd44	0
Sf3b1	0
Hspd1	0
Hspe1	0
Mob4	0
AABR07067762.1	0
Rftn2	0
LOC100911305	0
LOC108348134	0
Plcl1	0
Hsfy2	0
Satb2	0
RGD1306941	0
Tyw5	0
Maip1	0
Boll	0
Spats2l	0
Kctd18	0
Sgo2	0
Aox1	0
Aox3	0
Aox4	0
Aox2	0
Clk1	0
Nif3l1	0
Orc2	0
Fam126b	0
Ndufb3	0
Cflar	0
Casp8	0
Flacc1	0
Trak2	0
Stradb	0
C2cd6	0
Tmem237	0
Mpp4	0
AABR07067813.1	0
Als2	0
AABR07067814.1	0
Cdk15	0
Fzd7	0
RGD1562029	0
Sumo1	0
Nop58	0
Bmpr2	0
Fam117b	0
Ica1l	0
Wdr12	0
Carf	0
Nbeal1	0
Cyp20a1	0
Abi2	0
Raph1	0
Cd28	0
Ctla4	0
Icos	0
Pard3b	0
Nrp2	0
LOC100360841	0
Ino80d	0
Ndufs1	0
Eef1b2	0
Gpr1	0
Zdbf2	0
Adam23	0
Fam237a	0
Dytn	0
Mdh1b	0
Fastkd2	0
Klf7	0
Creb1	0
Mettl21a	0
Ccnyl1	0
Fzd5	0
Plekhm3	0
Crygd	0
Crygc	0
Cryga	0
Idh1	0
Pikfyve	0
Pth2r	0
Crygf	0
Map2	0
Unc80	0
Rpe	0
Kansl1l	0
Acadl	0
Myl1	0
Lancl1	0
Cps1	0
Erbb4	0
Ikzf2	0
Vwc2l	0
Bard1	0
Atic	0
Fn1	0
Mreg	0
Pecr	0
Tmem169	0
Xrcc5	0
Marchf4	0
Smarcal1	0
Igfbp2	0
Igfbp5	0
Tnp1	0
Tns1	0
Rufy4	0
Cxcr2	0
Cxcr1	0
Arpc2	0
Gpbar1	0
Aamp	0
Pnkd	0
Tmbim1	0
Catip	0
Slc11a1	0
Ctdsp1	0
Vil1	0
Usp37	0
Cnot9	0
Plcd4	0
Zfp142	0
Bcs1l	0
Rnf25	0
Stk36	0
Ttll4	0
Prkag3	0
Wnt6	0
Wnt10a	0
Cdk5r2	0
Fev	0
Cryba2	0
Cfap65	0
Ihh	0
Nhej1	0
Slc23a3	0
Cnppd1	0
Retreg2	0
Zfand2b	0
Abcb6	0
Atg9a	0
Ankzf1	0
Glb1l	0
Stk16	0
Tuba4a	0
Dnajb2	0
Ptprn	0
Resp18	0
Dnpep	0
Des	0
Speg	0
Gmppa	0
Asic4	0
Chpf	0
Tmem198	0
Obsl1	0
Inha	0
Stk11ip	0
Slc4a3	0
Epha4	0
Pax3	0
Sgpp2	0
Farsb	0
Mogat1	0
Acsl3	0
Kcne4	0
Hdac1l	0
Scg2	0
Ap1s3	0
Wdfy1	0
Mrpl44	0
Serpine2	0
Fam124b	0
Cul3	0
Nyap2	0
Irs1	0
Rhbdd1	0
Col4a3	0
LOC102556337	0
Tm4sf20	0
Slc19a3	0
Daw1	0
Sphkap	0
Mff	0
Pid1	0
Dner	0
Trip12	0
Fbxo36	0
Slc16a14	0
Sp110	0
Sp140	0
Sp100	0
RGD1563917	0
Cab39	0
Itm2c	0
Gpr55	0
Spata3	0
LOC100362216	0
Psmd1	0
Htr2b	0
Armc9	0
B3gnt7	0
Ncl	0
Nmur1	0
Tex44	0
Pde6d	0
Cops7b	0
Dis3l2	0
Nppc	0
Alpp	0
Alpi	0
Akp3	0
Ecel1	0
Prss56	0
Chrnd	0
Eif4e2	0
Efhd1	0
Gigyf2	0
Kcnj13	0
Ngef	0
Neu2	0
Inpp5d	0
Atg16l1	0
Sag	0
Dgkd	0
Usp40	0
Ugt1a6	0
Dnajb3	0
Mroh2a	0
Hjurp	0
Trpm8	0
Spp2	0
Sh3bp4	0
Agap1	0
Gbx2	0
Asb18	0
Iqca	0
Ackr3	0
Cops8	0
Mlph	0
Prlh	0
Rab17	0
Lrrfip1	0
Rbm44	0
Ube2f	0
Scly	0
Espnl	0
Klhl30	0
Erfe	0
Ilkap	0
Hes6	0
Per2	0
Traf3ip1	0
Asb1	0
Twist2	0
Hdac4	0
AABR07068327.1	0
Olr1343	0
Olr1344	0
Olr1345	0
Olr1346	0
Olr1347	0
Olr1349	0
Olr1350	0
Olr1352	0
Olr1353	0
Otos	0
Gpc1	0
Ankmy1	0
Rnpepl1	0
Capn10	0
Gpr35	0
Aqp12a	0
Kif1a	0
Agxt	0
Mab21l4	0
Sned1	0
Mterf4	0
Pask	0
Ano7	0
Hdlbp	0
Septin2	0
Farp2	0
Stk25	0
Bok	0
Thap4	0
Dtymk	0
Ing5	0
D2hgdh	0
Neu4	0
Pdcd1	0
LOC100911516	0
RGD1564236	0
Vom1r64	0
Olr178	0
Fam174a	0
St8sia4	0
Slco4c1	0
Slco6c1	0
Slco6d1	0
Nudt12	0
Efna5	0
Fbxl17	0
Pam	0
Gin1	0
Ppip5k2	0
Fer	0
Pja2	0
Man2a1	0
Tmem232	0
Vapa	0
Txndc2	0
Rab31	0
Ppp4r1	0
Ralbp1	0
Ankrd12	0
Twsg1	0
Ndufv2	0
Washc1	0
Map3k7	0
Ddx11	0
Mtcl1	0
Rab12	0
LOC689599	0
Ptprm	0
Lrrc30	0
Lama1	0
Arhgap28	0
AABR07068712.1	0
AABR07068728.1	0
Tmem200c	0
RGD1563667	0
Epb41l3	0
Zfp161	0
Akain1	0
Tas2r143	0
Dlgap1	0
Tgif1	0
Myl12a	0
Myom1	0
Lpin2	0
Emilin2	0
Smchd1	0
Mettl4	0
Fam114a1l1	0
Ppidl1	0
Adcyap1	0
Yes1	0
Tyms	0
RGD1562932	0
Vom2r71	0
Vom2r69	0
Vom2r68	0
Crlf2	0
Csf2ra	0
Ppp2r3b	0
LOC100910143	0
LOC100910207	0
Tmed11	0
Rnf212	0
Fgfrl1	0
Idua	0
Slc26a1	0
Dgkq	0
Tmem175	0
Gak	0
Pcgf3	0
Slc49a3	0
Pde6b	0
Dr1	0
Ccdc18	0
Tmed5	0
Mtf2	0
Dipk1a	0
Rpl5	0
Evi5	0
Ube2d4	0
Gfi1	0
Rpap2	0
Glmn	0
LOC689986	0
Btbd8	0
Lpcat2b	0
Ephx4	0
Tgfbr3	0
Cdc7	0
Hfm1	0
Zfp644	0
Barhl2	0
Zfp326	0
Lrrc8d	0
Lrrc8c	0
Lrrc8b	0
Gbp6	0
Abcg3l3	0
LOC100366030	0
LOC102554913	0
Zfp951	0
Abcg3l1	0
LOC679894	0
Pkd2	0
Spp1	0
Mepe	0
Ibsp	0
Dmp1	0
Dspp	0
Sparcl1	0
LOC100359907	0
Nudt9	0
Hsd17b11	0
Hsd17b13	0
Klhl8	0
Aff1	0
Aff1-as1	0
Slc10a6	0
Ptpn13	0
AABR07014298.1	0
Mapk10	0
Arhgap24	0
Wdfy3	0
Cds1	0
Nkx6-1	0
Gpat3	0
Abraxas1	0
Mrps18c	0
Helq	0
Hpse	0
Coq2	0
Plac8	0
Cops4	0
Lin54	0
Sec31a	0
Tmem150c	0
Enoph1	0
Hnrnpdl	0
Hnrnpd	0
Rasgef1b	0
Prkg2	0
Bmp3	0
Fgf5	0
Prdm8	0
Antxr2	0
Naa11	0
Paqr3	0
Bmp2k	0
Anxa3	0
Fras1	0
Mrpl1	0
Cnot6l	0
Cxcl13	0
RGD1561699	0
RGD1565660	0
RGD1561226	0
LOC100363333	0
Ccng2	0
Ccni	0
Septin11	0
Sowahb	0
Shroom3	0
Ccdc158	0
Stbd1	0
Scarb2	0
Nup54	0
Art3	0
Sdad1	0
Naaa	0
Ppef2	0
Uso1	0
G3bp2	0
Cdkl2	0
Odaph	0
Parm1	0
Btc	0
Areg	0
Ereg	0
Epgn	0
Mthfd2l	0
Cxcl2	0
Cxcl1	0
Cxcl3	0
Pf4	0
Ppbp	0
Cxcl6	0
Rassf6	0
LOC360919	0
Afm	0
Afp	0
Alb	0
Ankrd17	0
Adamts3	0
Npffr2	0
Gc	0
Slc4a4	0
Mob1b	0
Grsf1	0
Rufy3	0
Utp3	0
Jchain	0
Enam	0
Ambn	0
Amtn	0
Oprpn	0
Smr3b	0
Vcsa2	0
Smr3a	0
Cabs1	0
AABR07014573.2	0
Csn3	0
Odam	0
Csn1s2b	0
Csn1s2a	0
Csn2	0
Csn1s1	0
Sult1e1	0
Sult1d1	0
Sult1b1	0
Ugt2a3	0
Ugt2b15	0
Ugt2b35	0
Ppial4d	0
Ugt2b10	0
LOC100911104	0
RGD1559459	0
Ythdc1	0
Tmprss11e	0
Tmprss11g	0
Tmprss11a	0
Tmprss11d	0
Tmprss11c	0
Gnrhr	0
Uba6	0
Stap1	0
Cenpc	0
Tmprss11f	0
Tmprss11b	0
AABR07014676.1	0
Epha5	0
Tecrl	0
Adgrl3	0
AABR07014804.1	0
Igfbp7	0
Rpl39	0
Polr2b	0
Noa1	0
Rest	0
Hopx	0
Thegl	0
Arl9	0
LOC108348180	0
Paics	0
Ppat	0
Aasdh	0
Cracd	0
Spink2	0
Cep135	0
Exoc1	0
Exoc1l	0
Nmu	0
Pdcl2	0
Clock	0
Tmem165	0
Srd5a3	0
Kdr	0
Kit	0
Pdgfra	0
Gsx2	0
Chic2	0
Lnx1	0
Fip1l1	0
Scfd2	0
Rasl11b	0
Usp46	0
Spata18	0
Sgcb	0
Lrrc66	0
Dcun1d4	0
Cwh43	0
Ociad2	0
Ociad1	0
Fryl	0
Zar1	0
Slc10a4	0
Slain2	0
Tec	0
Txk	0
Nipal1	0
Cnga1	0
Nfxl1	0
Corin	0
Atp10d	0
Commd8	0
Gabrb1	0
Gabra4	0
Cox7b2	0
Gabra2	0
Gabrg1	0
Grxcr1	0
Atp8a1	0
Shisa3	0
Bend4	0
Slc30a9	0
Tmem33	0
Phox2b	0
Limch1	0
Uchl1	0
Apbb2	0
Nsun7	0
AABR07072400.2	0
AABR07072400.1	0
Rbm47	0
Chrna9	0
Rhoh	0
N4bp2	0
Pds5a	0
AABR07014996.1	0
Ube2k	0
LOC100362751	0
Smim14	0
Ugdh	0
Lias	0
LOC100360449	0
AABR07015003.1	0
Rfc1	0
Wdr19	0
Klhl5	0
Tmem156	0
Fam114a1	0
Tlr6	0
Tlr1	0
Klf3	0
Tbc1d1	0
Pgm2	0
Rell1	0
LOC498368	0
Nwd2	0
Arap2	0
Hmgb3	0
Pcdh7	0
Stim2	0
Tbc1d19	0
Cckar	0
Rbpj	0
LOC100361259	0
Sel1l3	0
Slc34a2	0
Anapc4	0
Zcchc4	0
Pi4k2b	0
Sepsecs	0
Lgi2	0
Ccdc149	0
Sod3	0
Dhx15	0
Yipf7	0
Guf1	0
Gnpda2	0
Ppargc1a	0
Adgra3	0
Kcnip4	0
Pacrgl	0
Slit2	0
Lcorl	0
Ncapg	0
Fam184b	0
Med28	0
Lap3	0
Clrn2	0
Qdpr	0
Ldb2	0
Tapt1	0
Prom1	0
Fgfbp1	0
Cd38	0
Bst1	0
Fbxl5	0
Cc2d2a	0
C1qtnf7	0
Cpeb2	0
Rab5a	0
Pp2d1	0
AABR07015743.1	0
Bod1l1	0
Nkx3-2	0
Rab28	0
AABR07015759.1	0
Hs3st1	0
Clnk	0
Zfp518b	0
Wdr1	0
Slc2a9	0
Drd5	0
Otop1	0
Tmem128	0
Lyar	0
Zbtb49	0
Nsg1	0
Stx18	0
Cytl1	0
Stk32b	0
Evc2	0
Evc	0
Crmp1	0
AABR07015812.1	0
Wfs1	0
Ppp2r2c	0
Man2b2	0
AC111885.1	0
Mrfap1	0
Bloc1s4	0
Tbc1d14	0
LOC680039	0
Ccdc96	0
Tada2b	0
Grpel1	0
Sorcs2	0
Psapl1	0
Afap1	0
Ablim2	0
Sh3tc1	0
Htra3	0
Acox3	0
Trmt44	0
Cpz	0
Hmx1	0
Adra2c	0
Lrpap1	0
Dok7	0
Hgfac	0
Rgs12	0
Msantd1	0
Htt	0
Grk4	0
Nop14	0
Mfsd10	0
Add1	0
Sh3bp2	0
Tnip2	0
Fam193a	0
Rnf4	0
Cfap99	0
Zfyve28	0
Mxd4	0
Haus3	0
Poln	0
Nat8l	0
RGD1560394	0
Nelfa	0
Nsd2	0
Letm1	0
Fgfr3	0
Tacc3	0
Tmem129	0
Slbp	0
Fam53a	0
Nkx1-1	0
Uvssa	0
Maea	0
Ctbp1	0
LOC100910790	0
Slc5a1	0
Ywhah	0
Depdc5	0
AC105515.1	0
Prr14l	0
Pisd	0
Sfi1	0
Eif4enif1	0
Drg1	0
Patz1	0
Pik3ip1	0
Limk2	0
Rnf185	0
Pla2g3	0
Inpp5j	0
Selenom	0
Smtn	0
Morc2	0
Osbp2	0
RGD1308775	0
Dusp18	0
Slc35e4	0
Tcn2	0
Pes1	0
Gal3st1	0
Sec14l4	0
Mtfp1	0
Sec14l2	0
Rnf215	0
Ccdc157	0
Sf3a1	0
Tbc1d10a	0
Castor1	0
Osm	0
Lif	0
Hormad2	0
Mtmr3	0
Ascc2	0
Uqcr10	0
Zmat5	0
Cabp7	0
Nf2	0
Nipsnap1	0
Thoc5	0
Ap1b1	0
Gas2l1	0
Rasl10a	0
Ewsr1	0
Rhbdd3	0
Emid1	0
Kremen1	0
Xbp1	0
Ccdc117	0
AC136588.3	0
Mrps24	0
Urgcp	0
Pgam2	0
Polm	0
Aebp1	0
Pold2	0
Myl7	0
Gck	0
Ykt6	0
Camk2b	0
Nudcd3	0
Npc1l1	0
Ddx56	0
Tmed4	0
LOC103693780	0
LOC103693776	0
Zmiz2	0
Ppia	0
H2az2	0
Purb	0
Myo1g	0
Ccm2	0
Nacad	0
Tbrg4	0
Wap	0
Ramp3	0
Adcy1	0
Igfbp1	0
Igfbp3	0
LOC686087	0
Tns3	0
AABR07015977.1	0
Pkd1l1	0
Hus1	0
Sun3	0
LOC688553	0
Upp1	0
Abca13	0
Vwc2	0
Zpbp	0
Ikzf1	0
Fignl1	0
Ddc	0
Grb10	0
Cobl	0
LOC100361025	0
AABR07016310.1	0
Vstm2a	0
Egfr	0
Fbxo48	0
Plek	0
Cnrip1	0
Pno1	0
C1d	0
Etaa1	0
Meis1	0
Spred2	0
Actr2	0
LOC682793	0
Rab1a	0
Cep68	0
Slc1a4	0
Sertad2	0
Aftph	0
Lgalsl	0
Peli1	0
Vps54	0
Ugp2	0
Mdh1	0
Wdpcp	0
Otx1	0
Ehbp1	0
Tmem17	0
AABR07016623.1	0
B3gnt2	0
Zrsr1	0
Cct4	0
Fam161a	0
Xpo1	0
Usp34	0
Ahsa2	0
LOC690352	0
RGD1305110	0
Pex13	0
Rel	0
Papolg	0
AABR07016640.3	0
